row ID,row m/z,row retention time,source_file,source_scan
13274,1506.7964,8.107122,Y3_spores.mzML,3006.0
13279,437.2675,7.721583,D4_spore.mzML,2829.0
13281,411.7202,2.361969,Y3_liq.mzML,900.0
13287,755.5582,10.657958,X2_spores.mzML,3868.0
13296,404.318,8.242591,D4_spore.mzML,2985.0
13301,386.2737,8.447,C3C_liq.mzML,3163.0
13316,364.154,1.034403,Z3_spores.mzML,416.0
13324,658.3752,4.456779,C1C_liq.mzML,1711.0
13326,607.3436,7.711752,W3_spores.mzML,2844.0
13327,292.1763,0.987293,Y3_spores.mzML,409.0
13334,527.2646,0.960275,A3_spore.mzML,361.0
13337,658.2227,8.512,X2C_liq.mzML,3249.0
13342,736.6042,10.644101,Y3_liq.mzML,3919.0
13347,323.196,7.931674,X3_spores.mzML,2893.0
13352,526.2886,7.024509,Y3_spores.mzML,2627.0
13356,587.3253,4.197,W2C_liq.mzML,1604.0
13357,243.1701,1.722484,C1C_liq.mzML,741.0
13370,831.4945,10.707354,IS_10.mzML,3987.0
13371,284.6389,1.48457,Y2_spores.mzML,658.0
13395,795.9507,4.296985,C1C_liq.mzML,1658.0
13400,598.4898,8.324665,V3_spores.mzML,3040.0
13402,400.2398,1.753246,Y1C_liq.mzML,722.0
13403,321.1805,7.698664,W3_spores.mzML,2848.0
13408,1044.5784,4.455376,A3_liq.mzML,1700.0
13413,695.3452,2.056,Z2_spores.mzML,792.0
13414,554.2136,4.153261,A2_liq.mzML,1594.0
13423,489.2756,2.6575,F3_spore.mzML,982.0
13430,684.3037,1.614,B3_spore.mzML,624.0
13436,357.1488,0.787543,W3_liq.mzML,308.0
13443,596.8067,1.49377,D4_spore.mzML,564.0
13449,403.7231,2.850791,W2C_liq.mzML,1104.0
13450,735.5165,10.652583,Z2_spores.mzML,3925.0
13460,782.5961,8.371239,B2_spore.mzML,3059.0
13463,879.5243,4.567593,E3_liq.mzML,1741.0
13464,491.2885,2.402469,D3_spore.mzML,911.0
13469,878.4653,3.601,Y2C_liq.mzML,1340.0
13473,647.3279,3.865533,A3C_liq.mzML,1435.0
13487,328.1174,4.621126,QC_1.mzML,1744.0
13510,1088.5461,4.171,A1C_liq.mzML,1603.0
13518,469.2345,7.246357,A3_spore.mzML,2674.0
13532,814.9503,4.445328,B3_liq.mzML,1677.0
13535,707.3405,1.364741,Z3_spores.mzML,550.0
13538,560.2335,6.55037,C3_spore.mzML,2435.0
13548,669.891,4.427679,A1C_liq.mzML,1685.0
13552,674.8302,1.45,X3C_liq.mzML,548.0
13555,314.9955,2.258508,QC_5.mzML,890.0
13560,493.2459,4.30786,Y3_liq.mzML,1632.0
13578,287.8892,10.893988,B3_spore.mzML,3985.0
13579,1328.731,8.011132,B2_spore.mzML,2948.0
13592,454.3748,7.3631,IS_7.mzML,2790.0
13595,673.3748,2.661113,A1_liq.mzML,987.0
13597,731.3359,2.200645,W3_spores.mzML,838.0
13599,376.3178,8.175301,IS_7.mzML,3074.0
13602,334.1986,0.793622,E3_spore.mzML,336.0
13605,326.2152,5.968517,Y3_spores.mzML,2239.0
13607,607.3355,4.206,A1C_liq.mzML,1607.0
13611,411.0954,7.466471,IS_1.mzML,2873.0
13624,305.269,7.480842,IS_7.mzML,2824.0
13631,634.3539,3.017646,C1_liq.mzML,1119.0
13635,230.1762,5.573692,E3_liq.mzML,2135.0
13641,469.3312,7.72913,V3_spores.mzML,2841.0
13655,644.3431,3.772075,W2C_liq.mzML,1448.0
13679,1052.5457,4.006865,C1C_liq.mzML,1553.0
13687,565.4313,8.406195,X3C_liq.mzML,3152.0
13698,757.3793,4.680359,C3_liq.mzML,1760.0
13715,228.6632,1.629,F3C_liq.mzML,537.0
13718,302.6627,1.818,Y2C_liq.mzML,704.0
13726,608.3742,1.901,Y3_spores.mzML,744.0
13727,1105.5699,4.165,D1C_liq.mzML,1551.0
13732,307.1515,4.647328,A3_spore.mzML,1711.0
13746,578.5151,8.233445,Z2_spores.mzML,3007.0
13754,336.1665,2.672212,D4_spore.mzML,986.0
13757,858.4973,3.93,E3C_liq.mzML,1508.0
13759,680.35,1.259274,F3_liq.mzML,462.0
13768,572.2758,1.376497,W3_liq.mzML,470.0
13775,544.3481,5.248505,Z3_spores.mzML,1983.0
13781,739.6235,8.45065,W1_liq.mzML,3112.0
13787,454.2918,7.078095,E3_spore.mzML,2599.0
13788,711.2195,6.048996,QC_11.mzML,2235.0
13795,621.2196,5.456508,QC_9.mzML,2049.0
13811,1003.5302,3.819,B3_liq.mzML,1458.0
13837,458.0158,2.810131,Z3_spores.mzML,1048.0
13857,385.2139,1.736937,X3_spores.mzML,677.0
13865,638.8407,4.100661,B3C_liq.mzML,1568.0
13868,786.5353,8.730942,X2_liq.mzML,3247.0
13873,706.5645,10.648895,Y2_spores.mzML,4017.0
13892,833.4155,2.295921,Y3_spores.mzML,894.0
13899,224.0384,1.778,Z3_spores.mzML,690.0
13900,690.3798,3.637257,E3C_liq.mzML,1393.0
13904,394.2504,3.52,E2_liq.mzML,1332.0
13920,395.2702,4.669157,QC_4.mzML,1790.0
13936,411.7284,1.77,C1C_liq.mzML,672.0
13944,1346.7607,10.689912,C3_spore.mzML,3988.0
13947,446.2628,1.71,X2_spores.mzML,654.0
13955,619.2422,4.178381,C1C_liq.mzML,1673.0
13966,806.5887,8.102897,Y3_liq.mzML,2991.0
13971,353.2687,7.483734,E3_spore.mzML,2725.0
13986,734.4785,8.006617,D4C_liq.mzML,2975.0
13993,200.2016,6.895835,IS_7.mzML,2597.0
14005,652.6605,3.147,X2_liq.mzML,1186.0
14016,344.2299,1.843633,A1_spore.mzML,718.0
14020,530.3326,4.522494,Y3_spores.mzML,1702.0
14021,766.5366,7.462386,E2_liq.mzML,2816.0
14023,429.2407,7.285835,B3_spore.mzML,2667.0
14031,328.118,4.431,IS_7.mzML,1759.0
14034,378.1278,0.781754,E3_spore.mzML,337.0
14039,267.1869,1.410119,Z2_spores.mzML,567.0
14077,519.2281,2.897339,Y3_spores.mzML,1107.0
14081,606.301,4.705875,QC_8.mzML,1753.0
14105,820.431,3.131,V2C_liq.mzML,1237.0
14107,680.6853,3.867,A2_liq.mzML,1490.0
14121,525.312,2.250065,C2_spore.mzML,815.0
14132,226.1799,1.067,IS_7.mzML,428.0
14133,559.3285,3.328,X2C_liq.mzML,1262.0
14137,771.7584,3.602662,D1_liq.mzML,1413.0
14141,766.3956,4.38403,Y3_liq.mzML,1649.0
14144,942.5099,3.968,A3C_liq.mzML,1479.0
14147,770.6695,8.449388,A3_spore.mzML,3042.0
14149,362.3257,5.650695,V1_liq.mzML,2111.0
14155,372.3474,7.3,IS_7.mzML,2762.0
14158,526.2263,1.16,V2C_liq.mzML,371.0
14165,355.2642,5.54512,A1_liq.mzML,2099.0
14177,634.3555,2.930353,F1C_liq.mzML,1112.0
14184,476.2332,0.712783,D3_liq.mzML,311.0
14202,411.5583,2.167224,A3_liq.mzML,872.0
14205,261.2423,7.508208,IS_7.mzML,2830.0
14209,441.2083,2.890316,B1C_liq.mzML,1189.0
14226,314.1144,4.566703,Y3_liq.mzML,1715.0
14233,1101.6427,5.015062,E1_liq.mzML,1879.0
14238,418.2754,8.224144,Y2_spores.mzML,3071.0
14239,449.2248,1.322,Z3C_liq.mzML,464.0
14242,674.4859,8.512656,W3_liq.mzML,3186.0
14246,1036.5527,4.477944,Z1C_liq.mzML,1718.0
14253,162.1123,3.709016,QC_8.mzML,1387.0
14255,282.2792,6.594225,A1_spore.mzML,2501.0
14261,317.1835,1.865,A3_spore.mzML,756.0
14267,616.2924,1.402,Z2_spores.mzML,559.0
14279,323.1964,7.969048,A2_spore.mzML,2916.0
14290,293.0926,3.844,Y3_liq.mzML,1473.0
14291,611.3743,7.941286,W3_spores.mzML,2925.0
14298,371.1816,7.703,IS_7.mzML,2905.0
14301,244.1374,1.85795,B2_spore.mzML,683.0
14312,230.2472,10.644401,E3_liq.mzML,3905.0
14317,445.2528,1.459057,C2_liq.mzML,615.0
14343,372.1363,7.148,IS_7.mzML,2709.0
14345,810.5667,9.321803,B1_spore.mzML,3456.0
14354,249.1851,5.662919,B3_spore.mzML,2099.0
14355,736.5307,10.648487,E1_spore.mzML,4140.0
14364,341.3045,8.451283,B1_spore.mzML,3139.0
14370,213.113,2.099713,QC_7.mzML,824.0
14373,714.9151,4.374177,D4C_liq.mzML,1671.0
14381,529.793,3.663882,A2C_liq.mzML,1368.0
14390,371.2288,2.085626,D4_spore.mzML,783.0
14392,450.2639,6.135574,A2_spore.mzML,2270.0
14398,962.5118,3.836579,Y3C_liq.mzML,1491.0
14400,725.4619,8.09628,D1_liq.mzML,3088.0
14403,510.2936,4.035583,Y3_liq.mzML,1533.0
14411,663.4506,10.4773,Y2C_liq.mzML,3974.0
14421,345.6635,1.3875,X2C_liq.mzML,508.0
14426,425.2206,2.230556,E3_spore.mzML,831.0
14430,283.2239,7.492576,IS_7.mzML,2829.0
14437,456.2447,1.849635,Z3_spores.mzML,697.0
14446,604.2743,2.0522,Z2_spores.mzML,793.0
14448,454.2916,7.660332,C3_spore.mzML,2816.0
14459,437.1937,6.38685,Z3_liq.mzML,2405.0
14471,651.3724,8.125,Z3C_liq.mzML,3030.0
14472,802.4545,2.068,C3_spore.mzML,779.0
14478,229.1659,2.603,F3C_liq.mzML,1006.0
14481,619.3521,3.371,E1C_liq.mzML,1295.0
14482,356.1042,6.451002,Y1C_liq.mzML,2426.0
14492,313.6976,1.848,F2C_liq.mzML,758.0
14515,835.5345,10.713344,X3C_liq.mzML,4063.0
14524,282.0766,0.554353,QC_0.mzML,251.0
14527,440.2042,2.295761,A3_spore.mzML,862.0
14529,308.2956,8.198931,D4_spore.mzML,2971.0
14534,726.5559,10.638768,V3_spores.mzML,3971.0
14536,1147.1025,3.75725,X3_liq.mzML,1440.0
14541,614.8795,4.520255,A1_liq.mzML,1717.0
14547,1185.6334,3.772148,X1_liq.mzML,1438.0
14551,438.2711,2.65994,B3_spore.mzML,991.0
14554,628.4767,8.00897,C3_spore.mzML,2937.0
14560,280.1769,1.793,W2_spores.mzML,703.0
14565,281.1554,0.944274,Z2_spores.mzML,373.0
14566,451.2719,2.954,W2C_liq.mzML,1106.0
14604,357.2508,0.59225,E3_spore.mzML,267.0
14613,774.3343,0.901376,F1_liq.mzML,390.0
14616,167.9989,10.867288,D3_liq.mzML,4025.0
14632,1147.0845,3.809,W3_liq.mzML,1449.0
14635,869.3915,1.039981,F1C_liq.mzML,372.0
14637,502.2714,1.403,Z1_liq.mzML,559.0
14655,1089.53,4.161682,C3_liq.mzML,1533.0
14657,411.8904,2.153922,X2_liq.mzML,875.0
14666,712.3898,2.5635,B2_spore.mzML,959.0
14676,284.296,6.408465,E3_spore.mzML,2354.0
14680,352.3202,7.049691,A2_spore.mzML,2595.0
14682,334.04,2.258108,QC_0.mzML,892.0
14692,543.765,1.5645,Y2_spores.mzML,606.0
14697,679.3717,4.105833,D1C_liq.mzML,1564.0
14698,928.0062,4.358967,A1_liq.mzML,1665.0
14704,359.2345,6.908816,A1C_liq.mzML,2626.0
14707,279.0947,5.257779,QC_2.mzML,1962.0
14708,1368.7502,10.677613,C3_spore.mzML,3989.0
14709,913.5567,4.529089,A2_liq.mzML,1732.0
14715,847.4326,4.22,A3C_liq.mzML,1613.0
14734,1221.6953,4.094241,V1_liq.mzML,1532.0
14739,431.1712,1.055683,Z3_spores.mzML,429.0
14742,1115.1079,4.561644,Z1C_liq.mzML,1716.0
14747,460.2594,2.978516,C3_liq.mzML,1165.0
14753,420.1677,5.01421,Y2C_liq.mzML,1883.0
14761,415.213,6.238,IS_7.mzML,2391.0
14772,470.9263,2.208148,E3_spore.mzML,815.0
14780,334.04,2.24857,QC_3.mzML,904.0
14784,300.2894,7.817723,E3_spore.mzML,2841.0
14785,541.3016,1.50383,B2_spore.mzML,579.0
14791,641.3273,4.222,Y2C_liq.mzML,1616.0
14794,341.2445,5.965855,X3C_liq.mzML,2244.0
14801,995.5101,6.540256,F3_spore.mzML,2436.0
14806,781.3459,2.492506,Y2C_liq.mzML,899.0
14815,557.3266,3.049539,X3_liq.mzML,1173.0
14817,415.2574,1.855,Z2_spores.mzML,725.0
14822,383.7447,1.865,E3_liq.mzML,764.0
14829,446.2595,1.8005,B3C_liq.mzML,674.0
14833,500.3255,4.144,C3C_liq.mzML,1573.0
14841,1027.5328,2.681,Y3_spores.mzML,1042.0
14849,258.2073,6.000724,A3_liq.mzML,2247.0
14868,665.3279,1.078829,W3_spores.mzML,417.0
14882,546.2928,3.091704,Y2_spores.mzML,1161.0
14885,753.5298,8.545697,W2_spores.mzML,3169.0
14894,549.2661,6.646178,X3_spores.mzML,2448.0
14896,450.0634,6.965447,F3_spore.mzML,2584.0
14899,848.9927,4.68344,D3C_liq.mzML,1770.0
14902,234.0975,10.674908,X1C_liq.mzML,4107.0
14904,606.2585,3.304,A3_spore.mzML,1209.0
14916,314.0799,3.710475,QC_7.mzML,1421.0
14935,726.5486,10.642402,Z2_spores.mzML,3901.0
14952,581.3307,2.014456,Y3_spores.mzML,801.0
14957,431.3826,8.268691,IS_3.mzML,3165.0
14960,592.8436,4.12,A2C_liq.mzML,1584.0
14961,263.0853,1.126802,C1C_liq.mzML,524.0
14967,743.3948,2.227907,C2_liq.mzML,889.0
14969,773.4165,3.817812,C2_liq.mzML,1415.0
14986,582.326,1.060072,V3C_liq.mzML,362.0
14998,431.7097,2.2375,B2_liq.mzML,923.0
15003,690.3878,3.66458,D1C_liq.mzML,1439.0
15006,312.157,2.225013,B3_spore.mzML,847.0
15021,404.0715,2.099114,QC_5.mzML,825.0
15022,1084.5623,3.819,X2C_liq.mzML,1419.0
15026,1112.0897,4.543,C1C_liq.mzML,1764.0
15036,606.4005,6.571349,V3_spores.mzML,2426.0
15037,512.7476,3.912411,C3_liq.mzML,1440.0
15038,970.533,3.000669,C1C_liq.mzML,1162.0
15039,626.8491,3.64,Y2C_liq.mzML,1373.0
15048,437.3373,7.869419,Y3_spores.mzML,2911.0
15058,479.2843,6.663928,C2_spore.mzML,2506.0
15065,768.4141,4.993766,IS_8.mzML,1860.0
15068,163.0756,7.382472,QC_8.mzML,2734.0
15070,387.7137,1.57,C3C_liq.mzML,648.0
15074,562.1741,1.656,D3_spore.mzML,643.0
15077,345.7218,3.825,A1C_liq.mzML,1444.0
15084,610.3596,3.604,Z2_liq.mzML,1453.0
15101,443.5614,1.515166,V1_liq.mzML,616.0
15103,257.1754,7.473925,V2_liq.mzML,2789.0
15106,458.3504,7.76208,B2C_liq.mzML,2907.0
15111,300.1906,2.1135,W3_spores.mzML,742.0
15116,365.2705,7.311754,B3_spore.mzML,2683.0
15119,638.847,4.069432,A1_liq.mzML,1563.0
15149,523.2167,1.430284,B3_spore.mzML,565.0
15150,680.8825,3.894452,X2C_liq.mzML,1454.0
15176,408.3109,8.281808,V3_liq.mzML,3063.0
15186,318.2066,6.65193,A1_liq.mzML,2527.0
15192,383.2029,7.5,IS_7.mzML,2837.0
15196,626.8745,3.5285,B2C_liq.mzML,1358.0
15217,689.3741,3.622178,X1C_liq.mzML,1440.0
15221,289.049,1.047721,W3_spores.mzML,386.0
15222,356.3525,7.539414,C2_spore.mzML,2750.0
15223,557.2951,1.896311,W3_spores.mzML,727.0
15239,152.5325,1.968,Y2_spores.mzML,781.0
15241,648.4666,7.684526,B3_liq.mzML,2858.0
15248,771.393,2.303422,Y3_liq.mzML,874.0
15268,651.3734,8.098023,W2C_liq.mzML,3041.0
15286,815.4275,3.018725,W3C_liq.mzML,1205.0
15299,425.2747,2.292674,Y2_spores.mzML,893.0
15307,700.8821,4.729423,E3_liq.mzML,1784.0
15325,511.2575,4.448909,F2_liq.mzML,1697.0
15332,301.1599,1.864,F3_liq.mzML,729.0
15338,402.2405,2.954583,A1_liq.mzML,1128.0
15343,943.4952,3.957,V2_liq.mzML,1484.0
15344,378.1696,1.864,D3C_liq.mzML,763.0
15351,282.9099,8.280256,F2_liq.mzML,3066.0
15352,725.4695,8.092,D4C_liq.mzML,3060.0
15354,778.9136,4.551499,C3_liq.mzML,1714.0
15357,545.4036,8.096,IS_7.mzML,3045.0
15358,250.1074,1.643,Z3_spores.mzML,642.0
15362,244.1914,8.334348,IS_7.mzML,3124.0
15365,920.4665,10.656,W1_liq.mzML,3988.0
15370,215.1039,0.5855,V2C_liq.mzML,251.0
15374,987.6919,6.712711,V3_spores.mzML,2483.0
15383,760.5046,8.098743,C1C_liq.mzML,3062.0
15389,563.2604,1.289499,A3_liq.mzML,522.0
15413,804.3984,2.626,Z3_liq.mzML,1041.0
15418,213.1228,3.5545,B3_spore.mzML,1298.0
15428,742.5584,8.099699,E3_liq.mzML,3023.0
15429,512.3784,8.06751,Y3C_liq.mzML,3029.0
15432,905.4865,3.867,W2_liq.mzML,1521.0
15442,760.4995,10.673223,B2C_liq.mzML,3940.0
15450,229.1662,2.446,W3C_liq.mzML,951.0
15466,553.2987,7.291499,Z2_spores.mzML,2678.0
15470,301.274,7.580257,A1_liq.mzML,2884.0
15487,258.1819,1.348145,E3_spore.mzML,523.0
15488,325.2701,8.158861,IS_7.mzML,3065.0
15491,351.2903,8.385937,X3_spores.mzML,3052.0
15497,791.4431,4.083925,Y3_liq.mzML,1549.0
15517,411.2616,2.718,E3_spore.mzML,997.0
15522,519.2947,0.99815,X3C_liq.mzML,384.0
15524,1074.5483,4.302016,Y3_liq.mzML,1627.0
15532,530.3329,4.642996,Y3_spores.mzML,1751.0
15534,299.0862,2.592636,Y3_spores.mzML,1009.0
15538,650.4597,8.0294,D4_spore.mzML,2913.0
15541,1018.529,3.816122,B2C_liq.mzML,1454.0
15556,367.138,0.799,D3C_liq.mzML,325.0
15558,462.2323,2.25051,C3_spore.mzML,846.0
15568,522.2654,2.095,C3_spore.mzML,787.0
15570,501.2227,0.737,D3C_liq.mzML,260.0
15573,576.7966,3.000769,D1_liq.mzML,1124.0
15580,359.1711,2.185676,E3_spore.mzML,814.0
15589,838.8083,4.441402,A1_liq.mzML,1729.0
15606,732.4702,8.532,Z3C_liq.mzML,3195.0
15617,518.2249,6.149657,V3_spores.mzML,2279.0
15621,975.6288,3.765723,X1C_liq.mzML,1457.0
15627,211.0873,4.885398,A2C_liq.mzML,1845.0
15658,195.0315,10.909971,QC_8.mzML,4068.0
15672,675.3353,1.446923,X2C_liq.mzML,565.0
15682,384.3477,8.371141,IS_7.mzML,3140.0
15683,748.5917,8.410388,D4_liq.mzML,3144.0
15687,254.249,10.638174,QC_6.mzML,4085.0
15689,708.7072,4.389352,A1_liq.mzML,1690.0
15692,272.2957,6.595022,C3_spore.mzML,2455.0
15726,537.3048,1.984,B2_spore.mzML,751.0
15740,627.876,3.430407,A3C_liq.mzML,1344.0
15744,838.452,3.544,Z1_liq.mzML,1321.0
15755,325.9385,10.780896,D1_spore.mzML,4016.0
15771,614.3314,6.67681,V3_spores.mzML,2468.0
15787,658.2229,8.448974,V1_liq.mzML,3176.0
15822,711.3614,4.011,X2_liq.mzML,1550.0
15823,340.149,0.941189,Z1_liq.mzML,413.0
15830,363.0658,2.049,B2_spore.mzML,780.0
15843,397.2439,1.565056,E3_spore.mzML,599.0
15848,839.4394,4.371153,B3_liq.mzML,1649.0
15858,440.3585,7.160137,IS_7.mzML,2718.0
15859,395.3335,7.842927,Z3_spores.mzML,2918.0
15860,635.348,4.461878,V2_liq.mzML,1688.0
15870,437.2107,1.441097,C3_spore.mzML,569.0
15871,397.2449,2.5385,D3_spore.mzML,967.0
15874,779.3688,0.751419,Y3C_liq.mzML,394.0
15876,1328.7079,7.912708,F3_spore.mzML,2929.0
15879,652.325,2.970288,V3C_liq.mzML,1168.0
15893,529.3044,7.071756,E3_spore.mzML,2563.0
15906,448.2003,1.689735,W3_liq.mzML,674.0
15911,886.0006,4.397664,A1C_liq.mzML,1681.0
15922,290.1871,4.723351,Z1_liq.mzML,1756.0
15931,707.2872,7.379152,IS_7.mzML,2794.0
15959,592.2828,3.29,E3_spore.mzML,1191.0
15965,242.2111,5.965933,QC_0.mzML,2273.0
15968,350.1002,4.620271,QC_3.mzML,1791.0
15993,301.1999,1.845882,Z2_spores.mzML,723.0
15994,259.1444,0.628,D4_spore.mzML,276.0
16008,249.0619,1.053032,V3_spores.mzML,414.0
16028,765.377,3.483778,V2_liq.mzML,1362.0
16051,544.3181,1.390205,F1_liq.mzML,495.0
16072,697.3191,0.746,Y1_liq.mzML,353.0
16075,617.3282,1.514479,X3_liq.mzML,535.0
16076,520.2675,6.576579,V1_liq.mzML,2473.0
16087,842.9747,4.65632,D3_liq.mzML,1764.0
16112,742.6354,8.441083,X1_liq.mzML,3173.0
16122,583.2222,1.072269,D4_spore.mzML,364.0
16134,626.3311,4.724281,Y2C_liq.mzML,1786.0
16137,653.4125,2.937,B1_liq.mzML,1099.0
16181,531.4067,7.585475,F2_liq.mzML,2843.0
16186,757.3714,4.690795,D1_liq.mzML,1778.0
16192,444.2447,1.786,X3_spores.mzML,685.0
16197,211.0042,10.891988,QC_0.mzML,4182.0
16201,744.5878,8.447247,V1C_liq.mzML,3156.0
16205,777.924,4.277439,F1C_liq.mzML,1629.0
16240,362.3256,6.489013,D4_liq.mzML,2440.0
16245,326.8781,10.683903,X1_liq.mzML,4079.0
16254,765.4887,3.637319,B1C_liq.mzML,1364.0
16273,749.4201,3.9394,F2_liq.mzML,1516.0
16275,942.6444,9.110514,V2_spores.mzML,3327.0
16286,653.3226,3.017795,E2C_liq.mzML,1183.0
16290,296.0919,1.618091,QC_0.mzML,654.0
16294,325.237,7.048694,B2_spore.mzML,2614.0
16297,768.4229,5.005715,IS_6.mzML,1896.0
16302,635.8816,3.475655,Y2C_liq.mzML,1290.0
16311,346.1274,3.724033,QC_10.mzML,1413.0
16315,586.327,4.028,Y3_liq.mzML,1534.0
16316,228.2327,7.562005,IS_7.mzML,2852.0
16319,507.7614,1.675477,C2C_liq.mzML,724.0
16332,341.1313,1.307501,E3_spore.mzML,488.0
16392,477.2504,8.096889,IS_7.mzML,3046.0
16395,374.5304,1.7065,A1_liq.mzML,635.0
16409,998.4716,2.714,W3_liq.mzML,1013.0
16415,546.2789,1.691,B3_liq.mzML,691.0
16421,1112.0945,4.572856,D1C_liq.mzML,1731.0
16422,335.1306,7.719195,W3_spores.mzML,2845.0
16427,337.2736,7.561897,D4_spore.mzML,2766.0
16437,790.5356,10.652435,A1_liq.mzML,4079.0
16438,249.1494,4.649281,D4_spore.mzML,1706.0
16444,378.216,1.666176,B3_spore.mzML,648.0
16450,392.1836,1.1848,F3_liq.mzML,513.0
16454,838.6013,9.191843,Z3_spores.mzML,3408.0
16459,431.2516,2.293,Y3_spores.mzML,898.0
16462,680.4075,3.517,C1C_liq.mzML,1349.0
16494,401.2414,1.481514,X2C_liq.mzML,500.0
16495,308.1855,4.972637,A1_liq.mzML,1884.0
16507,411.2338,2.332,Z3C_liq.mzML,869.0
16524,1106.5477,4.15,D3C_liq.mzML,1547.0
16535,280.6693,1.185005,C3C_liq.mzML,539.0
16541,300.6475,1.436363,F3_spore.mzML,551.0
16545,540.3107,1.797,Y2_spores.mzML,713.0
16547,475.122,0.916328,Z2_spores.mzML,445.0
16550,603.3376,4.413551,X3C_liq.mzML,1685.0
16559,486.348,7.574979,Z3_spores.mzML,2815.0
16563,577.3094,2.937,D4C_liq.mzML,1124.0
16564,373.1735,0.783581,Y3_spores.mzML,394.0
16569,392.2173,2.432,W3_spores.mzML,922.0
16584,764.397,1.991324,Y2_spores.mzML,778.0
16587,646.3575,3.002354,F2_liq.mzML,1188.0
16615,444.3334,6.281601,D4_spore.mzML,2318.0
16617,287.161,0.759185,Y1_liq.mzML,313.0
16619,296.1356,0.977,Z2_spores.mzML,396.0
16640,451.7992,3.970883,E3C_liq.mzML,1544.0
16668,228.0074,10.797688,X3_spores.mzML,3978.0
16678,291.1552,1.749286,Z3_spores.mzML,682.0
16687,336.3273,7.825542,V3_liq.mzML,2937.0
16707,524.4676,9.066968,E3_spore.mzML,3294.0
16710,516.3885,7.72587,F3_spore.mzML,2842.0
16719,260.2597,5.055804,V1_liq.mzML,1897.0
16742,340.186,2.214,Y3_spores.mzML,865.0
16746,331.2007,6.002239,A3_liq.mzML,2248.0
16772,469.1915,1.255953,E3_spore.mzML,496.0
16773,762.3885,1.329209,E3_spore.mzML,522.0
16778,977.9901,3.321,Z1_liq.mzML,1293.0
16781,474.7294,2.539,Z3_liq.mzML,958.0
16783,288.1817,0.968449,Z2_spores.mzML,378.0
16786,305.1933,0.651,B3_spore.mzML,279.0
16789,514.2866,0.966989,IS_7.mzML,416.0
16797,705.3359,1.897,Y3C_liq.mzML,765.0
16800,449.2051,1.66,A3_spore.mzML,645.0
16819,784.4956,8.386108,Y3_liq.mzML,3088.0
16821,183.1493,3.257091,W2_spores.mzML,1214.0
16823,522.9558,2.088,E3_spore.mzML,781.0
16825,1043.585,4.805956,Y1_liq.mzML,1807.0
16828,740.6326,10.650885,Y1C_liq.mzML,4036.0
16835,203.9338,10.684424,B3_spore.mzML,3918.0
16844,991.5452,4.515921,C1C_liq.mzML,1703.0
16858,597.8105,3.898,X3C_liq.mzML,1457.0
16863,746.5952,8.413725,B3_liq.mzML,3115.0
16883,341.3039,8.403746,X3C_liq.mzML,3153.0
16888,199.1233,4.721727,F2C_liq.mzML,1796.0
16893,514.3254,4.164228,A1_spore.mzML,1581.0
16905,588.3458,7.141089,Y2_spores.mzML,2693.0
16909,316.2851,5.971088,C3_spore.mzML,2212.0
16913,637.4266,3.605,Y3_liq.mzML,1377.0
16938,484.4713,8.234228,A2_spore.mzML,3023.0
16947,557.2955,5.290184,V3_liq.mzML,1986.0
16951,576.3109,2.939,C3_liq.mzML,1153.0
16955,706.4066,3.958549,A2C_liq.mzML,1488.0
16956,717.4303,4.578357,D3C_liq.mzML,1741.0
16966,682.5662,8.240184,Z3C_liq.mzML,3039.0
16967,301.2146,7.936459,Z3_spores.mzML,2955.0
16977,394.2102,2.119,B3_spore.mzML,804.0
17013,575.2202,0.920549,D3_liq.mzML,430.0
17016,485.7578,1.469,W3_liq.mzML,541.0
17018,326.8557,2.6275,E3_spore.mzML,956.0
17019,206.0271,2.293203,Z3_spores.mzML,877.0
17022,944.4846,4.006331,W1C_liq.mzML,1480.0
17044,406.7305,2.21412,E3_liq.mzML,909.0
17045,745.0871,8.44439,Y1C_liq.mzML,3107.0
17049,378.3023,7.83158,Z3_spores.mzML,2911.0
17060,419.2579,4.068814,E3C_liq.mzML,1553.0
17067,670.3965,4.426713,C2C_liq.mzML,1686.0
17068,711.8652,4.017177,F2C_liq.mzML,1558.0
17071,466.3176,7.815,IS_7.mzML,2942.0
17076,212.2011,10.624888,X1C_liq.mzML,4102.0
17077,347.0912,2.053253,A2_spore.mzML,762.0
17083,373.6899,2.523,X3C_liq.mzML,998.0
17094,245.0932,1.23207,A3_liq.mzML,493.0
17111,379.2601,8.097098,E3C_liq.mzML,3035.0
17116,521.3096,7.587496,A3_liq.mzML,2841.0
17129,415.2133,6.501325,C2C_liq.mzML,2451.0
17133,1080.426,1.155706,C1C_liq.mzML,495.0
17138,495.2938,2.846581,A2C_liq.mzML,1123.0
17142,490.252,1.4265,D4C_liq.mzML,612.0
17156,652.6606,3.212,X2C_liq.mzML,1197.0
17166,341.2656,7.694853,E3_liq.mzML,2879.0
17169,525.8152,3.896795,Z3C_liq.mzML,1511.0
17182,425.1996,0.627539,W2_spores.mzML,284.0
17185,701.3835,4.728582,V1C_liq.mzML,1774.0
17191,376.3418,8.408075,C1_liq.mzML,3180.0
17208,765.4115,3.392915,D1_liq.mzML,1368.0
17221,246.2436,10.638467,Z2_liq.mzML,4065.0
17224,765.6008,8.440632,A1C_liq.mzML,3151.0
