row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value	comparison	species	family	group_a	group_b	direction	liq_over_spore_log2fc	row ID	sirius_formula	sirius_adduct	sirius_structure_name	sirius_structure_smiles	sirius_structure_confidence	sirius_npc_pathway	sirius_npc_class	sirius_classyfire_class	sirius_source_feature_id	sirius_source_run	annotation_origin	n_candidates	source_mz	source_rt	feature_mz	feature_rt	ppm_error	rt_delta_min	ms2_cosine	match_class	match_status	n_sirius_hits	sirius_hit_ids	sirius_hit_formulas	merged_conflict	is_liq_enriched	passes_media_blank	is_secreted_candidate	bioactive
7032	235.1697	7.188687	0.0003912562549658	0.0002059072666967	0.9092194168641042	1.0	1.0	0.0	50.0	0.0006660006660006	0.0043116741493909	dendrobatidis_spore_Zoospore_vs_spore_Developed	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-4.171231893237247	7032.0	C15H22O2	[M + H]+	Ethyl 2-(4-isobutylphenyl)propionate	CCOC(=O)C(C)C1=CC=C(C=C1)CC(C)C	0.1	Terpenoids	Bisabolane sesquiterpenoids	Benzene and substituted derivatives	7032.0	native-EB97X;native-full-e9838293-bagel	native	1.0								native	native	1.0	7032.0	C15H22O2	False	False	False	False	True
14155	372.3474	7.3	0.0001293614284986	6.68298676087642e-05	0.9016967355701416	1.0	1.0	0.0	50.0	0.0006660006660006	0.0043116741493909	dendrobatidis_spore_Zoospore_vs_spore_Developed	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.531454605807321	14155.0	C22H45NO3	[M + H]+	2-(2-Hydroxyethoxy)ethyl stearamide	CCCCCCCCCCCCCCCCCC(=O)NCCOCCO	0.062	Fatty acids	Sphingoid bases	Fatty Acyls	14155.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	14155.0	C22H45NO3	False	False	False	False	True
14298	371.1816	7.703	9.643885706431627e-05	4.923074709182317e-05	0.901089218158685	1.0	1.0	0.0	50.0	0.0006660006660006	0.0043116741493909	dendrobatidis_spore_Zoospore_vs_spore_Developed	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-4.237845630242468	14298.0	C20H28O5	[M + Na]+		CC(=CCCC(=CCCC(=CC(=O)O)C)C(=O)O)CCC=C(C)C=O	0.034	Polyketides	Depsides and depsidones	Phenol ethers	14298.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	14298.0	C20H28O5	False	False	False	False	True
1250	169.076	2.089429	8.980564330612591e-05	0.0001583991485176	-0.7841478192019545	1.0	1.0	0.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis_spore_Zoospore_vs_spore_Developed	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-2.1205513516302035	1250.0	C8H10NO3	[M + H]+		COCOC1=C=NC=C[C]1OC		Alkaloids	Pyridine alkaloids	Benzene and substituted derivatives	4393.0	EB-MSV000090464-gnps_ms2	transferred	1.0	169.0761	2.12	169.076	2.089429	-0.591	-0.031	1.0	unique	assigned	1.0	4393.0	C8H10NO3	False	False	True	False	True
15074	562.1741	1.656	0.0002781182156741	0.000410272095909	-0.5523454447808687	1.0	1.0	0.0	0.0	0.0006660006660006	0.0043116741493909	dendrobatidis_spore_Zoospore_vs_spore_Developed	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-9.539102154334904	15074.0	C25H29Cl2N7O4	[M + H]+	methyl 4-[3-[(E)-[(2,4-dinitrophenyl)hydrazinylidene]methyl]-2,5-diphenylpyrrol-1-yl]benzoate	COC(=O)C1=CC=C(C=C1)N2C(=CC(=C2C3=CC=CC=C3)C=NNC4=C(C=C(C=C4)[N+](=O)[O-])[N+](=O)[O-])C5=CC=CC=C5	0.192	Alkaloids	Benzodiazepine alkaloids	Carboxylic acids and derivatives	15074.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	15074.0	C25H29Cl2N7O4	False	False	False	False	True
10818	435.3232	8.299382	0.0	6.820002416443932e-05	-6.94069354366451	0.0	0.7	-0.7	15.0	0.0029498525073746	0.0055043639570598	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	0.0	10818.0	C22H46N2O4S	[M + H]+	2-[2-(ethylamino)-1-hydroxy-5-[7-(5-hydroxy-6-methylpiperidin-2-yl)heptyl]cyclohexyl]acetic acid	CCNC1CCC(CC1(CC(=O)O)O)CCCCCCCC2CCC(C(N2)C)O	0.037	Fatty acids	Open-chain polyketides	Carboxylic acids and derivatives	10818.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	10818.0	C22H46N2O4S	False	False	False	False	True
15771	614.3314	6.67681	0.0	4.236905421874787e-05	-6.261074451884696	0.0	0.7	-0.7	15.0	0.0029498525073746	0.0055043639570598	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	0.0	15771.0	C29H53NO10	[M + K]+	NBD C6-Ceramide	CCCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCCCNC1=CC=C(C2=NON=C12)[N+](=O)[O-])O	0.265	Amino acids and Peptides	Lipopeptides	Carboxylic acids and derivatives	15771.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	15771.0	C29H53NO10	False	False	False	False	True
4726	182.9856	0.548462	0.0	0.0018589393370102	-11.697899402687495	0.3	0.8	-0.5	13.0	0.0029998500074996	0.0055861404460641	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-11.85651278606719	4726.0	C4H4N2O3S	[M + Na]+	4-Methoxy-1,2,5-thiadiazole-3-carboxylic acid	COC1=NSN=C1C(=O)O	0.041	Alkaloids	Imidazole alkaloids	Heteroaromatic compounds	533.0	EB-MSV000090464-gnps_ms2	transferred	2.0	182.9855	0.68	182.9856	0.548462	0.546	-0.132	0.9999	ms2_tie	assigned	1.0	533.0	C4H4N2O3S	False	False	False	False	True
21261	771.6044	8.871388	0.0	3.761911338321515e-05	-6.091902527697813	0.0	0.7	-0.7	15.0	0.0030998450077496	0.0057262863336699	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-6.501089715077382	21261.0	C44H78N6O5	[M + H]+	1,4,6-trimethyl 2,7-dihexadecyl-5-oxo-1,4,4a,5,8,8a-hexahydronaphthalene-1,4,6-tricarboxylate	CCCCCCCCCCCCCCCCC1=C(C(=O)C2C(C1)C(C(=CC2C(=O)OC)CCCCCCCCCCCCCCCC)C(=O)OC)C(=O)OC	0.061	Terpenoids	Diacylglycerols	Fatty Acyls	21261.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	21261.0	C44H78N6O5	False	False	False	False	True
26989	826.4705	4.378162	1.516032476343202e-05	0.0	4.8117352884442965	0.7	0.0	0.7	85.0	0.0031498425078746	0.0057987391892541	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_liq_Developed	5.084700676194763	26989.0	C36H63N11O11	[M + H]+	Tacrolimus	CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC	0.172	Polyketides	Polyene macrolides	Carboxylic acids and derivatives	26989.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	26989.0	C36H63N11O11	False	True	False	False	True
10779	801.6894	7.045999	0.0	0.0002434294789578	-8.767874617939313	0.0	0.7	-0.7	15.0	0.0033498325083745	0.0060303042714048	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-5.842627577895555	10779.0	C53H94O2	[M + K]+	[(2S)-2,3-di(tridecanoyloxy)propyl] icosanoate	CCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCC)OC(=O)CCCCCCCCCCCC	0.054	Fatty acids	Triacylglycerols	Glycerolipids	10779.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	10779.0	C53H94O2	False	False	False	False	True
17236	501.7867	2.145331	0.0	0.0001840294818643	-8.365375511131813	0.0	0.7	-0.7	15.0	0.0033498325083745	0.0060303042714048	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-7.042034029993135	17236.0	C8H12BBr3N2O3S	[M + K]+	4-Cyclohexyl-3-(tribromomethylsulfonyl)-1,2,4-triazole	C1CCC(CC1)N2C=NN=C2S(=O)(=O)C(Br)(Br)Br		Alkaloids	Imidazole alkaloids	Aryl halides	17236.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	17236.0	C8H12BBr3N2O3S	False	False	False	False	True
10381	510.3769	7.09794	0.0	9.314368987305664e-05	-7.387230868279575	0.0	0.7	-0.7	15.0	0.0033498325083745	0.0060303042714048	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-5.7794442290154375	10381.0	C29H51NO6	[M + H]+		CCCCCCCC(CCCCCCC(C(CCC1(CC(CC1O)CC2=CCN=C2)O)O)C(=O)O)O	0.02	Amino acids and Peptides	Open-chain polyketides	Fatty Acyls	10381.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	10381.0	C29H51NO6	False	False	False	False	True
16823	522.9558	2.088	0.0	3.0548720024613635e-05	-5.796435631265116	0.0	0.7	-0.7	15.0	0.0033498325083745	0.0060303042714048	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-5.948770844191868	16823.0	C19H16Br2N4O4	[M + H]+	1,3-Bis(4-bromophenyl)-2,2-bis(methoxy-nno-azoxy)propane	CON=[N+](C(CC1=CC=C(C=C1)Br)(CC2=CC=C(C=C2)Br)[N+](=NOC)[O-])[O-]	0.027	Amino acids and Peptides	Imidazole alkaloids	Carboxylic acids and derivatives	16823.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	16823.0	C19H16Br2N4O4	False	False	False	False	True
29377	520.4021	7.150755	0.0	3.580695055041925e-05	-6.021746373944745	0.0	0.7	-0.7	15.0	0.0034998250087495	0.0062016301107336	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-5.061091943147566	29377.0	C27H49N7O3	[M + H]+	15-Hexadecyl-1,4,7,10,13-pentaazacyclohexadecane-14,16-dione	CCCCCCCCCCCCCCCCC1C(=O)NCCNCCNCCNCCNC1=O	0.19	Alkaloids	Polyamines		29377.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	29377.0	C27H49N7O3	False	False	False	False	True
27288	518.2634	7.126662	0.0	6.369649420213357e-05	-6.842965362803551	0.0	0.7	-0.7	15.0	0.0035498225088745	0.006254045319148	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-5.679266284749478	27288.0	C24H45N7O4	[M + Na]+		CC1=CC(=CC=C1)CNC(=O)N2CCC(CC2)N3CCCC(C3)C(=O)N4CCN(CC4)C5=CC=CC=C5C	0.043	Alkaloids	Pyrroloindole alkaloids	Carboxylic acids and derivatives	27288.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	27288.0	C24H45N7O4	False	False	False	False	True
4818	240.1806	0.543823	9.545878705924482e-05	1.0087796257685125e-05	2.719872017378959	1.0	0.5	0.5	49.0	0.0009990009990009	0.0064494657128585	dendrobatidis_spore_Zoospore_vs_spore_Developed	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-5.739339726978953	4818.0	C13H23N2O2	[M + H]+	1,3,5-Triazin-2(1H)-one, 4,6-bis(butylamino)-	CCCCNC1=NC(=NC(=O)N1)NCCCC	0.04	Alkaloids	Imidazole alkaloids	Heteroaromatic compounds	40.0	EB-MSV000090464-gnps_ms2	transferred	2.0	240.1806	0.58	240.1806	0.543823	0.0	-0.036	0.9999	ms2_tie	assigned	1.0	40.0	C13H23N2O2	False	False	False	False	True
28668	517.4868	7.20979	0.0	4.6834506164403976e-05	-6.403840758802883	0.0	0.7	-0.7	15.0	0.0036998150092495	0.0064702078905716	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	0.0	28668.0	C26H60N8O2	[M + H]+	1-[[2-Hydroxy-3-(2-hydroxytetradecyloxy)propyl]oxy]-2-tetradecanol	CCCCCCCCCCCCC(COCC(COCC(CCCCCCCCCCCC)O)O)O	0.006	Terpenoids	Cholane steroids	Steroids and steroid derivatives	28668.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	28668.0	C26H60N8O2	False	False	False	False	True
13287	755.5582	10.657958	0.0	0.0003041896145808	-5.897672435759724	0.2	1.0	-0.8	1.0	0.0013320013320013	0.0078984743259474	dendrobatidis_spore_Zoospore_vs_spore_Developed	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-8.63327175519921	13287.0	C48H76O5	[M + Na]+	2,3-Di(tetradec-9-enoyloxy)propyl tetradec-9-enoate	CCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCC)OC(=O)CCCCCCCC=CCCCC	0.477	Fatty acids	Triacylglycerols	Glycerolipids	13287.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	13287.0	C48H76O5	False	False	False	False	True
4510	408.2949	7.325145	0.0001870041770905	0.0007784628890489	-2.0276537200683915	1.0	1.0	0.0	1.0	0.0013320013320013	0.0078984743259474	dendrobatidis_spore_Zoospore_vs_spore_Developed	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-9.439640654345835	4510.0	C24H41NO2S	[M + H]+	1,3-Bis(2-ethylhexyl)hexahydro-5-methyl-5-nitropyrimidine	CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)[N+](=O)[O-]	0.287	Terpenoids	Menthane monoterpenoids	Prenol lipids	9243.0	EB-MSV000090464-gnps_ms2	transferred	2.0	408.2947	7.32	408.2949	7.325145	0.49	0.005	0.9948	unique	assigned	1.0	9243.0	C24H41NO2S	False	False	False	False	True
6331	226.2168	10.661118	0.0011581421230791	0.0003098316694238	1.8847421682771843	1.0	1.0	0.0	49.0	0.0013320013320013	0.0078984743259474	dendrobatidis_spore_Zoospore_vs_spore_Developed	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.243490988343833	6331.0	C14H27NO	[M + H]+	2-(Dicyclohexylamino)ethanol	C1CCC(CC1)N(CCO)C2CCCCC2	0.032	Fatty acids	Phenylalanine-derived alkaloids	Organonitrogen compounds	6331.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	6331.0	C14H27NO	False	False	False	False	True
10420	360.1798	7.360106	0.000442171546448	0.0001573724862045	1.4604504498854505	1.0	1.0	0.0	49.0	0.0013320013320013	0.0078984743259474	dendrobatidis_spore_Zoospore_vs_spore_Developed	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-4.214452699020282	10420.0	C20H25NO5	[M + H]+	[3-[[4-(4-Methylpiperazin-1-yl)sulfonylpiperazin-1-yl]methyl]-1,2,4-oxadiazol-5-yl]methanamine	CN1CCN(CC1)S(=O)(=O)N2CCN(CC2)CC3=NOC(=N3)CN	0.095	Alkaloids	Cyclamides	Azoles	10420.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	10420.0	C20H25NO5	False	False	False	False	True
8860	460.2691	6.385897	0.0016231805397745	0.0006161258807418	1.3900310979281754	1.0	1.0	0.0	49.0	0.0013320013320013	0.0078984743259474	dendrobatidis_spore_Zoospore_vs_spore_Developed	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.482469958209039	8860.0	C26H37NO6	[M + H]+	2-[2-[2-[2-[2-[2-[4-[(2-Methylpropan-2-yl)oxy]pent-4-enoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethanamine	CC(C)(C)OC(=C)CCCOCCOCCOCCOCCOCCOCCN	0.046	Amino acids and Peptides	Labdane diterpenoids	Carboxylic acids and derivatives	8943.0	EB-MSV000090464-gnps_ms2	transferred	3.0	460.269	6.38	460.2691	6.385897	0.217	0.006	1.0	unique	assigned	1.0	8943.0	C26H37NO6	False	False	False	False	True
4373	510.437	7.882705	0.0005876305807085	0.0002928589205691	0.992047905856552	1.0	1.0	0.0	49.0	0.0013320013320013	0.0078984743259474	dendrobatidis_spore_Zoospore_vs_spore_Developed	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-4.0002980746618855	4373.0	C23H55N7O5	[M + H]+	4-(2-azaniumylethyl)-3-({2-phenylspiro[4.4]nonan-2-yl}methyl)hexadec-9-enoate	CCCCCCC=CCCCCC(CCN)C(CC(=O)O)CC1(CCC2(C1)CCCC2)C3=CC=CC=C3	0.027	Terpenoids	Isoquinoline alkaloids	Organooxygen compounds	9462.0	EB-MSV000090464-gnps_ms2	transferred	1.0	510.4369	7.87	510.437	7.882705	0.196	0.013	1.0	unique	assigned	1.0	9462.0	C23H55N7O5	False	False	False	False	True
37053	187.1088	1.514	7.809862180254372e-06	0.0	3.9023581498814113	0.8	0.1	0.7000000000000001	82.0	0.0048497575121243	0.0083542716790445	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_liq_Developed	3.963169327518795	37053.0	C11H9NO2	[M + H]+	Trans-3-Indoleacrylic Acid	C1=CC=C2C(=C1)C(=CN2)C=CC(=O)O	0.517	Alkaloids	Simple indole alkaloids	Indoles and derivatives	37053.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	37053.0	C11H9NO2	False	True	False	False	True
1571	290.2693	4.641293	0.0002693407529594	0.0001492989909386	0.8488245220620326	1.0	1.0	0.0	86.0	0.0053997300134993	0.0092823885830401	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_liq_Developed	0.5191682117533143	1571.0	C16H35NO3	[M + H]+	Peg-3 capramine	CCCCCCCCCCN(CCO)CCOCCO	0.911	Fatty acids	Sphingoid bases	Organonitrogen compounds	8747.0	EB-MSV000090464-gnps_ms2	transferred	2.0	290.2694	4.63	290.2693	4.641293	-0.345	0.011	1.0	unique	assigned	1.0	8747.0	C16H35NO3	False	False	False	False	True
28403	784.6043	10.655396	7.354720794076279e-06	0.0001366285732288	-4.115524701693733	0.6	0.8	-0.2	16.0	0.0067996600169991	0.011603773972611	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-4.09546601788117	28403.0	C38H81N5O11	[M + H]+	4-[[4-[[2-[(4-Carboxy-2,4-dimethylpentan-2-yl)-(2-carboxy-2-methylpropyl)amino]-2-methylpropyl]-(2-methyl-4-oxopentan-2-yl)amino]-2,4-dimethylpentan-2-yl]-(2-carboxy-2-methylpropyl)amino]-2,2,4-trimethylpentanoic acid	CC(=O)CC(C)(C)N(CC(C)(C)N(CC(C)(C)C(=O)O)C(C)(C)CC(C)(C)C(=O)O)C(C)(C)CC(C)(C)N(CC(C)(C)C(=O)O)C(C)(C)CC(C)(C)C(=O)O	0.002	Polyketides	Depsipeptides	Peptidomimetics	28403.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	28403.0	C38H81N5O11	False	False	True	False	True
11594	565.4307	8.45266	3.7163719648473696e-05	0.0001016795439921	-1.438416019449006	1.0	1.0	0.0	15.0	0.0067996600169991	0.011603773972611	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-2.8200009571674096	11594.0	C30H60O9	[M + H]+	[(2S)-1-hydroxy-3-tridecanoyloxypropan-2-yl] 14-methylpentadecanoate	CCCCCCCCCCCCC(=O)OCC(CO)OC(=O)CCCCCCCCCCCCC(C)C	0.117	Fatty acids	Diacylglycerols	Glycerolipids	11594.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	11594.0	C30H60O9	False	False	False	False	True
5791	754.5515	10.651772	7.858709406044282e-05	0.0	4.012914113101897	1.0	0.1	0.9	45.0	0.0019980019980019	0.0118053550127094	dendrobatidis_spore_Zoospore_vs_spore_Developed	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	0.0	5791.0	C48H71N3O4	[M + H]+	N-(3,4-dihydroxy-1-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}tetradec-9-en-2-yl)-2-hydroxyicosanamide	CCCCCCCCCCCCCCCCCCC(C(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C(CCCCC=CCCCC)O)O)O	0.023	Fatty acids	Neutral glycosphingolipids	Sphingolipids	5791.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	5791.0	C48H71N3O4	False	False	False	False	True
28647	183.0681	2.692672	0.0	7.669572884019879e-05	-7.108766037409795	0.4	0.8	-0.4	16.0	0.0069996500174991	0.0119266608342668	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-6.933841775526433	28647.0	C6H13N2OP	[M + Na]+	Bis(1-aziridinyl)ethylphosphine oxide	CCP(=O)(N1CC1)N2CC2	0.08	Alkaloids	Pyridine alkaloids	Organonitrogen compounds	28647.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	28647.0	C6H13N2OP	False	False	False	False	True
11981	714.5495	10.641062	0.0	3.831009192901492e-05	-6.117779629773114	0.2	0.7	-0.4999999999999999	18.0	0.0070496475176241	0.012005686603019	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-6.465205195432376	11981.0	C40H75NO8	[M + O + H]+	(Z)-N-[(E)-3-hydroxy-1-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoctadec-4-en-2-yl]hexadec-7-enamide	CCCCCCCCCCCCCC=CC(C(COC1C(C(C(C(O1)CO)O)O)O)NC(=O)CCCCCC=CCCCCCCCC)O	0.618	Fatty acids	Neutral glycosphingolipids	Sphingolipids	11981.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	11981.0	C40H75NO8	False	False	False	False	True
3617	278.1659	4.656834	0.001407453660286	0.0004019991528723	1.794628149212175	1.0	1.0	0.0	48.0	0.0026640026640026	0.0147041253911482	dendrobatidis_spore_Zoospore_vs_spore_Developed	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-4.586694812470123	3617.0	C20H23N	[M + H]+	dimethyl(3-{tricyclo[9.4.0.0³,⁸]pentadeca-1(15),3,5,7,11,13-hexaen-2-ylidene}propyl)amine	CN(C)CCC=C1C2=CC=CC=C2CCC3=CC=CC=C31	0.952	Alkaloids	Polyamines	Dibenzocycloheptenes	3617.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	3617.0	C20H23N	False	False	True	False	True
8481	498.3189	7.212792	4.281274356342707e-05	0.000139328554778	-1.5900786412629453	0.6	1.0	-0.4	2.0	0.0026640026640026	0.0147041253911482	dendrobatidis_spore_Zoospore_vs_spore_Developed	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-6.962612131712558	8481.0	C25H43N3O7	[M + H]+	(3-Dodecoxy-2-ethoxycarbonyloxypropyl) 2-(trimethylazaniumyl)ethyl phosphate	CCCCCCCCCCCCOCC(COP(=O)(O)OCC[N+](C)(C)C)OC(=O)OCC	0.176	Fatty acids	Glycerophosphocholines	Glycerophospholipids	8481.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	8481.0	C25H43N3O7	False	False	False	False	True
24976	730.5571	10.631739	8.401187710600579e-05	0.000237618263461	-1.4446780095176843	0.6	1.0	-0.4	2.0	0.0026640026640026	0.0147041253911482	dendrobatidis_spore_Zoospore_vs_spore_Developed	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-8.746819357237335	24976.0	C42H77NO7	[M + Na]+	Bathymodiolamide B	CCCCCCCCCCCCCC(=O)OCC(C(C(CO)NC(=O)CCCCCCCCCCC)O)OC(=O)CCC=CCC=CCCC	0.158	Fatty acids	Neutral glycosphingolipids	Sphingolipids	24976.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	24976.0	C42H77NO7	False	False	False	False	True
6034	582.2147	1.083142	0.0005050348373537	0.0002175720574511	1.1956319120094183	1.0	1.0	0.0	48.0	0.0026640026640026	0.0147041253911482	dendrobatidis_spore_Zoospore_vs_spore_Developed	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-1.6204546219430607	6034.0	C29H38NO8P	[M + Na]+	1,1-C-[Bis(benzyloxy)phosphinyliminotrimethylene]-2-O,3-O:5-O,6-O-diisopropylidene-1-deoxy-alpha-D-mannofuranose	CC1(OCC(O1)C2C3C(C4(O2)CCCN4P(=O)(OCC5=CC=CC=C5)OCC6=CC=CC=C6)OC(O3)(C)C)C	0.006	Fatty acids	Open-chain polyketides	Carboxylic acids and derivatives	6034.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	6034.0	C29H38NO8P	False	False	True	False	True
10392	703.5209	8.100294	1.2220637615893594e-05	0.0001065297702767	-3.0668159535148423	0.8	0.9	-0.0999999999999999	16.0	0.0086995650217489	0.0147098377565198	dendrobatidis_liq_Developed_vs_spore_Developed	dendrobatidis	secreted_vs_cellular	liq_Developed	spore_Developed	up_in_spore_Developed	-3.126756500476436	10392.0	C44H72O5	[M + Na]+	[1-hydroxy-3-[(Z)-nonadec-9-enoyl]oxypropan-2-yl] (4Z,7Z,10Z,13Z,16Z,19Z)-docosa-4,7,10,13,16,19-hexaenoate	CCCCCCCCCC=CCCCCCCCC(=O)OCC(CO)OC(=O)CCC=CCC=CCC=CCC=CCC=CCC=CCC	0.157	Fatty acids	Diacylglycerols	Glycerolipids	10392.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	10392.0	C44H72O5	False	False	False	False	True
10275	827.7115	7.138873	0.0	0.0002044974784327	-5.336533609426052	0.0	0.9	-0.9	2.5	0.0033300033300033	0.0159523016665873	dendrobatidis_spore_Zoospore_vs_spore_Developed	dendrobatidis	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Developed	-6.8900408559699935	10275.0	C48H94N2O8	[M + H]+	Dioctadecyl 3-[[2-(3-butylazetidin-1-yl)acetyl]amino]pentanedioate	CCCCCCCCCCCCCCCCCCOC(=O)CC(CC(=O)OCCCCCCCCCCCCCCCCCC)NC(=O)CN1CC(C1)CCCC	0.044	Fatty acids	Ceramides	Fatty Acyls	10275.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	10275.0	C48H94N2O8	False	False	False	False	True
